id,"name,text",capacity,url,is_free,"description,text"
38559829488,TAG Holiday Members Only Lunch,400,https://www.eventbrite.com/e/tag-holiday-members-only-lunch-tickets-38559829488?aff=ebapi,False,"TAG’s Advisory Council and Board of Directors cordially invites you to a Members Only Holiday Lunch
 
Our special guest, Comptroller Glenn Hegar, will share highlights on Hurricane Harvey’s statewide economic impact and what that means for transportation funding moving forward.
 
There is no charge for members and invited guests but an RSVP is required.
Mobility Partner level members will receive up to ten (10) admissions at no charge.  All other members are alotted two (2) admissions at no charge.  Additional tickets are only $50
 
Holiday Gift Sponsor - $3,000TAG is offering one company the opportunity to provide a small gift for each attendee.  This is a great way to spotlight your company.  TAG will work with your design team to secure a vendor that donates back to our community and provides unique marketing items with your logo featured prominently.  Please email andrea.french@taghouston.org for any questions!"
39554686131,Houston Tweet Drive 2017,500,https://www.eventbrite.com/e/houston-tweet-drive-2017-tickets-39554686131?aff=ebapi,True,"Houston's Tweet Drive is back for the 7th year! With the aftermath of Hurricane Harvey, this year's event will be more important than ever. Please join us in brightening the holiday season for Houston's kids! 
Join us for Houston Tweet Drive on Tuesday, December 5th at Irish Cowboy benefiting the Snowdrop Foundation, a local non-profit who provides scholarships for pediatric cancer patients and childhood cancer survivors.
Your donation of a NEW, unwrapped toy or book serves as your ""entry ticket"" to this event and will help bring joy to a child-in-need's holiday season. In return, we will give you a night of holiday cheer, prizes, libations, live entertainment and so much more! 

Share Houston Tweet Drive with your friends using #HouTweetDrive!"
39461824379,Purple Monkey Garage - When Businesses Need Adjustments,35,https://www.eventbrite.com/e/purple-monkey-garage-when-businesses-need-adjustments-registration-39461824379?aff=ebapi,True,"Guest speaker and expert business trainer Josh Tolley will be addressing how to revitalize your business after hurricane Harvey and the changing nature of business in Texas, the nation, and globally.  Topics of discussion will include the misunderstood difference between Marketing and Advertising; why 80% of businesses are failing and how to really succeed; and why we avoid sales people and how not to be one.
Dr. Ian Reinbott guest speaker and Chiropractor will be introducing the Lifewave Machine for evaluation and feedback with market introduction in early 2018, which can bring in supplementary revenue, provide alternate treatment options, and  increase patient satisfaction.
Choose a date: 

Friday, December 15, 2017 
Saturday, December 16, 2017
Sunday, December 17, 2017
"
37112300891,KEEP Judge Laryssa Korduba - Fundraiser Dinner,210,https://www.eventbrite.com/e/keep-judge-laryssa-korduba-fundraiser-dinner-tickets-37112300891?aff=ebapi,False,"Due to current situation in our area - Hurricane Harvey - we changed the event date to February 6th 2018.
Come meet your local Justice of the Peace and hear about how she is impacting our community! 
Stop by on Tuesday, February 6th, 2018 for a spaghetti fundraiser dinner at Italiano’s in Humble from 4pm - 8pm to support Judge Laryssa’s reelection campaign, minimum contribution $20.00

FAQs
 
How can I contact the organizer with any questions?
Sevala Benton: sevala@lonestarmailing.com  |  Phone: 281.319.6245
Susan Meinholz: meinholzmotorfreight@gmail.com  |  Phone: 281.360.7860
 
Do I have to bring my printed ticket to the event?
Yes
 
Is it ok if the name on my ticket or registration doesn't match the person who attends?
Yes
 "
39295400601,The Kingdom Experience: Live Recording,400,https://www.eventbrite.com/e/the-kingdom-experience-live-recording-tickets-39295400601?aff=ebapi,False,"We are super excited to announce Sounds Of Kingdom’s The Kingdom Experience Live is coming January 20, 2018!!!! 
We are blessed that this will be our first live recording, to launch our album. It is now our desire to present a Live Recording experience that will provide hope, healing and freedom to the city of Houston and its surrounding areas.
 Hurricane Harvey gave us a slight setback, but we’re excited to push forward to rock out and heal together!!!! We’re excited and can’t wait for this worship encounter!!!!


DATE: Jan 20th 2018
TIME: Doors Open @ 5:30 PM
LOCATION: Free Indeed Church Int'l  (7111 Homestead Houston, TX 77028)
ADMISSION: $10



"
39746463743,Mutts Movement Benefit ,300,https://www.eventbrite.com/e/mutts-movement-benefit-tickets-39746463743?aff=ebapi,False,"Join us for the Mutts Movement Benefit cocktail party on the evening of January 6th, 2018. 2929 Weslayan's outdoor terrace and lounge space is the perfect setting for a night of drinks, lite bites, and raffle prizes. All proceeds raised will be donated to K-9 Angels, the rescue that admitted the most number of dogs from NRG into their program after Hurricane Harvey. Mark your calendars and join us in supporting this wonderful cause!Also, have no fear—we plan to have the NFL Wildcard Game on several screens. Now you can watch football and save puppies at the same time!
*If you are interested in partnering with us on this event as a sponsor, please reach out to muttsmovement@gmail.com."
39751623175,Keep It Local-Black Friday,300,https://www.eventbrite.com/e/keep-it-local-black-friday-tickets-39751623175?aff=ebapi,True,"Keep It Local is a monthly event held in Dickinson to highlight our local small businesses. This month we are doing a Black Friday event with our local small businesses and vendors in our communities. Come check out all the specials our vendors will have, as well as, we will have raffles & prizes, FREE swag bags, and ability to purchase your food & drinks from the venue. This event is kid friendly, and we will have a kids activity booth. Stay out of the big name stores and come out and support your local small businesses that gives back to their community. We are also collecting donations for toys & gifts for kids in need and a local family displaced by Hurricane Harvey for Christmas. Please email us at tripledivaevents@gmail.com if you have any questions. "
39666527652,The 6th Annual Bad Santa | A Holiday Affair,200,https://www.eventbrite.com/e/the-6th-annual-bad-santa-a-holiday-affair-tickets-39666527652?aff=ebapi,True,"We're backkkkkkk... It's crazy that 2017 has come and gone already, but we're secretly glad it did because we're ready to tear up the dance floor, reconnect with old friends, meet new ones, and generally celebrate the Christmas holiday with a bunch of dope and good looking folks like you. 
For those of you that don't know, this isn't your typical club party. Sure PYT's will be ""shaking their tailfeather"" and bottles will probably be popped but it's more than that. The goal is and has always been to connect like minded Houstonians in a sophisticated ratchet environment where you can make business connections, meet bae (it's happened more than once), or just simply see a room of professionals rapping to the Houston classics. Thus far, it hasn't let us down yet! 
This year, we're also doing something a little different. Many Houstonians were/ still are seriously affected by Hurricane Harvey. We will be donating a percentage of the profits from Bad Santa to cover the cost of college applications for those affected by Hurricane Harvey. Any and all additional donations and contributions greatly appreciated. 
To anyone who has attended in previous years or simply told a friend, Booker and Miles would like to say Thank You for making Bad Santa ""a thing"" and bringing us to the 6th Annual Bad Santa Holiday Affair. 
Look forward to seeing you there. Happy Holidays! "
38132490305,Mini Makers Market,600,https://www.eventbrite.com/e/mini-makers-market-tickets-38132490305?aff=ebapi,True,"Creativity Shell Hosts Mini Makers Market – Handmade Items Made/Sold by Houston Kids!
On Saturday, December 2, 2017, the Creativity Shell will host our first annual Mini Maker’s Market at the Kingwood Shopping Center (Creativity Shell Parking Lot). This public event will consist of K-12 students from all over Houston converging to sell their own handmade goods. The students will have the unique chance to gain business, social, and entrepreneurial skills as they interact with customers. The Mini Maker’s Market is also a wonderful opportunity for the local kids of Houston to shine as the next generation of makers in the midst of the challenges following the devastation of Hurricane Harvey.   
If you know of a K-12 maker who would like to be a vendor at this event, please register them online at www.creativityshell.org.
Children’s Tickets: Free
Adult: Free
Proceeds from the Mini Makers Market will be used to offer free/reduced cost sewing/textile arts classes to Houston area kids in Schools, Public Libraries and Shelters that rescue children from homelessness and human trafficking. "
37553651984,Houston HubSpot User Group December Meetup,100,https://www.eventbrite.com/e/houston-hubspot-user-group-december-meetup-tickets-37553651984?aff=ebapi,True,"We hope everyone is safe from Hurrican Harvey. It's time for our last Houston HubSpot User Group meetup of 2017! We hope everyone can make it. 
I'm excited to have Chris Prudente from HubSpot, speak to us pillar content and topics over keywords. This will also cover newer changes in the SEO landscape. Not a HubSpot customer? No problem.
Chris is a Principal Channel Consultant at HubSpot and has worked with over 60 agencies across North America. He has spoken on topics ranging from marketing/sales alignment, advanced reporting, and content strategy. Prior to HubSpot, Chris worked as a high school math teacher and doing implementation work for an education technology company. Chris is very excited to speak to the Houston HubSpot User Group!
This meetup is for anyone looking for insight on their content marketing efforts in HubSpot. We'll have plenty of time for networking as well as free food and drinks!
Event Information:
When: Wednesday December 13 from 5 pm-7 pmWhere: New location - RTUI - 1445 Langham Creek Dr., Houston, TX 77084Bring: Friends, co-workers, anyone interested in HubSpot, anyone that enjoys free food and drinks.Topic: Pillar Content and Topics over Keywords"
38730820928,Winter WonderLand Gala 2017 hosted By TJ & Candace Ford ,300,https://www.eventbrite.com/e/winter-wonderland-gala-2017-hosted-by-tj-candace-ford-tickets-38730820928?aff=ebapi,False,"



On August 25, 2017 Hurricane Harvey made landfall in Texas and devastated many areas along the Gulf Coast. The storm and its aftermath resulted in the most severe, damaging, and costly natural and unnatural disasters in the nation's history. 
Many families were forced to evacuate to shelters, family member's homes, or temporary housing. Those families and many others had limited access to basic services and are still trying to rebuild since the storm passed and many may not, for months or years to come. My husband and I believe that helping those in our community is one of our first priorities and one we share within our family. Helping a family in need is always a meaningful experience, but helping a family during the holidays changes their entire experience, especially after going through a devastating experience of that magnitude. 
Our goal with our Winter Wonderland Christmas Gala is to help and provide a Christmas for families affected by the storm. This is more than an event but a community coming together to help each other. You can help us support these families at the Gala by purchasing a ticket and you can also make a monetary donation to the families who will be receipents at the Gala.  Sponsorship opportunites are available also. Please contact pbmevents2017@gmail.com with any questions.  This is surely an event you don't want to miss.
Live Performance by Kenny Lattimore






"
39560878653,Leading Ladies & Girls EMPOWERMENT Tea is BACK!!!,120,https://www.eventbrite.com/e/leading-ladies-girls-empowerment-tea-is-back-tickets-39560878653?aff=ebapi,False,"It's a Great Time to Be a HOUSTONIAN!
It's a Great Time to SHINE!
It's a Great Time to come together after Great loss.  WHY? #SUPERGirlsSHINE and so do the ones who support them. 
Join us Sat., Jan 20, 2018 for ""Leading Ladies & Girls EMPOWERMENT Tea"" with Special Guest: Miss Ashley P. Turner, daughter of Mayor Sylvester Turner.  Our host, #SUPERLadyHOU17, Dr. Jonita Reynolds: CEO of Gulf Coast Community Services Association, Loretta Williams Gurnell: Managing Partner/CEO of SUPERLady LIVE MOVEMENT along with Co-Chairladies Ms. Symeka Leaston: STEM Coordinator of Olle Middle School and Miss Denise Ward: Coordinator of SUPERGirls SHINE Foundation, welcomes you!
After the storm of Hurricane Harvey, we knew we had to reschedule and not cancel because this experience gives, empowers and exposes our girls to so much more!  WHY? #TOGETHERWeAreSTRONG
Do not delay. No Tickets will not be sold at the door! 
To learn more about SUPERGirls SHINE Foundation, please visit www.SUPERGirlsSHINE.com 
 

"
